Left_x,Left_y,Right_x,Right_y,X,Y,Z,u,v,w,r1r2 ZNCC,r1t1 ZNCC,r1t2 ZNCC,exx,eyy,ezz,exy,eyz,ezx,
1239.57470703,502.39901733,1200.84399414,525.80236816,21.21955299,-21.22068596,806.42840576,18.60865593,-0.24272919,2.99694824,0.00000000,0.98097605,0.97531748,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1244.49414062,502.41226196,1205.70483398,525.82043457,21.49799919,-21.22110558,806.45489502,18.60595322,-0.24319077,2.98809814,0.00000000,0.98238456,0.97582036,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1249.48376465,502.43966675,1210.71875000,525.83953857,21.78084755,-21.22148132,806.49688721,18.60767555,-0.24154282,2.99786377,0.00000000,0.98364139,0.97854537,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1254.45361328,502.43981934,1215.40869141,526.00439453,22.06115150,-21.21714401,806.48236084,18.60682869,-0.23609352,2.95483398,0.00000000,0.98208547,0.76973689,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1259.42395020,502.42395020,1221.25085449,525.59948730,22.34708214,-21.23446846,806.68011475,18.61145020,-0.25213432,3.09698486,0.00000000,0.98132676,0.75996768,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1264.36767578,502.41110229,1225.77319336,525.88238525,22.62528610,-21.22651291,806.63873291,18.60843658,-0.24176216,3.02050781,0.00000000,0.98363072,0.97704977,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1269.35034180,502.42153931,1230.94555664,525.93701172,22.90874100,-21.22707367,806.71008301,18.61052322,-0.24207687,3.04260254,0.00000000,0.98381317,0.97407007,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1274.31250000,502.42437744,1235.90454102,525.90509033,23.19002914,-21.22942924,806.74591064,18.61051559,-0.24215698,3.04113770,0.00000000,0.98368436,0.97542888,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1279.21997070,502.42550659,1240.69165039,525.88854980,23.46761894,-21.23085785,806.75952148,18.60662842,-0.24219131,2.99658203,0.00000000,0.98261452,0.97676206,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1284.19812012,502.42697144,1245.72485352,525.93090820,23.75020027,-21.23140526,806.80554199,18.60797691,-0.24248314,3.02935791,0.00000000,0.98240423,0.97580004,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1289.19616699,502.42715454,1250.57275391,525.95874023,24.03280830,-21.23149490,806.81390381,18.60924339,-0.24232101,3.01123047,0.00000000,0.98146659,0.97487992,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1294.14648438,502.41702271,1255.59875488,525.99212646,24.31397247,-21.23269463,806.86309814,18.60889816,-0.24168396,3.01086426,0.00000000,0.98005402,0.97508526,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1299.12280273,502.41812134,1260.67016602,526.03570557,24.59675217,-21.23338127,806.91583252,18.61029434,-0.24136734,3.03662109,0.00000000,0.97874963,0.97063684,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1304.05957031,502.42453003,1265.69970703,526.05651855,24.87729645,-21.23453522,806.96777344,18.60920525,-0.24187279,3.03485107,0.00000000,0.97865486,0.97128004,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1309.04687500,502.42825317,1270.77770996,526.05517578,25.16072083,-21.23639107,807.01947021,18.61092567,-0.24172211,3.02648926,0.00000000,0.97824490,0.97183031,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1313.98046875,502.41519165,1275.73364258,526.04809570,25.44074249,-21.23855972,807.05798340,18.60956383,-0.24211121,3.04620361,0.00000000,0.97876447,0.97222561,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1318.95861816,502.41714478,1280.65917969,526.03118896,25.72286415,-21.24025917,807.08294678,18.61008453,-0.24188805,3.03051758,0.00000000,0.97884756,0.97602463,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1323.90063477,502.41632080,1285.64624023,526.06109619,26.00355148,-21.24112892,807.12530518,18.60908508,-0.24202728,3.02899170,0.00000000,0.97912407,0.97669023,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1328.85046387,502.40667725,1290.57263184,526.05145264,26.28428459,-21.24306107,807.15496826,18.60826302,-0.24192619,3.02886963,0.00000000,0.97809273,0.97537458,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1333.83410645,502.40219116,1295.40283203,526.03216553,26.56616211,-21.24455070,807.16088867,18.60832024,-0.24199486,2.98297119,0.00000000,0.97736156,0.97484088,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1338.81079102,502.41699219,1300.40209961,526.05889893,26.84873581,-21.24496841,807.19879150,18.60932922,-0.24197388,2.99810791,0.00000000,0.97747129,0.97504240,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1343.72436523,502.40371704,1305.57348633,526.09039307,27.12921715,-21.24705887,807.27905273,18.60798264,-0.24272156,3.03228760,0.00000000,0.97590697,0.97102571,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1348.70458984,502.40087891,1310.48217773,526.10778809,27.41146660,-21.24781227,807.29931641,18.60845757,-0.24324799,3.01599121,0.00000000,0.97613406,0.97358161,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1353.65161133,502.38269043,1315.41308594,526.10791016,27.69219398,-21.24971581,807.32922363,18.60735321,-0.24352837,3.00463867,0.00000000,0.97727972,0.97395438,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1358.62084961,502.40402222,1320.45776367,526.14392090,27.97477913,-21.24990082,807.37597656,18.60818100,-0.24268341,3.02001953,0.00000000,0.97902375,0.97632557,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1363.58666992,502.41030884,1325.48779297,526.23162842,28.25715637,-21.24899101,807.42022705,18.60866928,-0.24134636,3.02526855,0.00000000,0.97971487,0.97538728,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1368.55737305,502.42877197,1330.76733398,526.08697510,28.54132080,-21.25538254,807.50970459,18.61083031,-0.24651909,3.06817627,0.00000000,0.97940534,0.82884979,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1373.52490234,502.43493652,1335.84899902,526.15496826,28.82418442,-21.25524521,807.56274414,18.61170197,-0.24539185,3.07855225,0.00000000,0.97992098,0.83951586,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1378.45312500,502.43795776,1340.51062012,526.25152588,29.10234833,-21.25269127,807.54553223,18.60790062,-0.24165344,3.02264404,0.00000000,0.97835445,0.97568285,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1383.44604492,502.42379761,1345.49255371,526.26593018,29.38584518,-21.25408554,807.57550049,18.60926819,-0.24150467,3.00415039,0.00000000,0.97929347,0.97740537,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1388.37170410,502.41323853,1350.45642090,526.20019531,29.66583443,-21.25783539,807.61395264,18.60720444,-0.24251747,3.00042725,0.00000000,0.98090863,0.97849488,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1393.30786133,502.41302490,1355.59033203,526.24017334,29.94757080,-21.25901031,807.68133545,18.60695267,-0.24232674,3.03399658,0.00000000,0.98042899,0.97816443,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1398.27954102,502.42327881,1360.50415039,526.21752930,30.22958374,-21.26053429,807.70214844,18.60687637,-0.24284554,3.01672363,0.00000000,0.97961575,0.97833204,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1403.20666504,502.39248657,1365.53002930,526.26000977,30.51020432,-21.26205254,807.75079346,18.60555840,-0.24334145,3.03906250,0.00000000,0.98017019,0.97696108,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1411.96704102,500.61569214,1370.49633789,526.26470947,30.98194504,-21.29771042,807.10406494,18.79514313,-0.27748871,2.35290527,0.00000000,0.08785061,0.97822696,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1413.08947754,502.38870239,1375.44152832,526.25952148,31.07190704,-21.26511765,807.81719971,18.60295868,-0.24467850,3.03070068,0.00000000,0.98087394,0.97962600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1418.05249023,502.38754272,1380.57678223,526.32470703,31.35516357,-21.26547813,807.87902832,18.60390091,-0.24411392,3.04779053,0.00000000,0.98116535,0.97837532,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1423.06201172,502.39562988,1385.58349609,526.30865479,31.63981056,-21.26710892,807.90905762,18.60601807,-0.24374199,3.02111816,0.00000000,0.98275602,0.98047990,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1428.02673340,502.37966919,1390.50427246,526.28045654,31.92163277,-21.26955795,807.93096924,18.60565186,-0.24485970,3.00970459,0.00000000,0.98316085,0.98085135,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1432.98767090,502.39892578,1395.55920410,526.33227539,32.20427704,-21.26936150,807.97796631,18.60820007,-0.22648048,3.12786865,0.00000000,0.98279130,0.98186308,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1437.95361328,502.38015747,1400.71191406,526.35131836,32.48791885,-21.27156639,808.04162598,18.60697556,-0.24492645,3.02593994,0.00000000,0.98376012,0.98305011,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1442.88037109,502.37051392,1405.63391113,526.34613037,32.76794052,-21.27333641,808.06988525,18.60463905,-0.24619675,3.01733398,0.00000000,0.98398161,0.98225605,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1447.83007812,502.38644409,1410.54589844,526.37457275,33.04903412,-21.27329445,808.09210205,18.60368919,-0.24500084,3.02075195,0.00000000,0.98245299,0.98045051,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1452.76049805,502.39739990,1415.51257324,526.43353271,33.32961655,-21.27284622,808.12744141,18.60191154,-0.24360275,3.02154541,0.00000000,0.98193038,0.98152834,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1457.73425293,502.38351440,1420.64929199,526.33294678,33.61359024,-21.27816582,808.18621826,18.60296249,-0.24711800,3.01702881,0.00000000,0.98092198,0.97998667,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1462.71105957,502.38403320,1425.68530273,526.40136719,33.89704132,-21.27784920,808.22552490,18.60474777,-0.24515343,3.06011963,0.00000000,0.98162836,0.98137736,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1467.65612793,502.38150024,1430.65942383,526.40576172,34.17845535,-21.27927971,808.25909424,18.60319710,-0.24554253,3.03265381,0.00000000,0.98121792,0.98036653,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1472.64575195,502.39471436,1435.75354004,526.45104980,34.46301651,-21.27945137,808.30645752,18.60494614,-0.24415779,3.02838135,0.00000000,0.98188359,0.98129672,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1477.63171387,502.37677002,1440.86010742,526.50451660,34.74753952,-21.28033638,808.35638428,18.60676956,-0.24349213,3.03405762,0.00000000,0.98430729,0.98199534,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1482.58300781,502.37591553,1445.85034180,526.50396729,35.02944565,-21.28188896,808.39117432,18.60610390,-0.24397659,3.03283691,0.00000000,0.98410022,0.98184663,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1487.53601074,502.36660767,1450.91638184,526.52056885,35.31206894,-21.28351784,808.43927002,18.60598755,-0.24464798,3.03857422,0.00000000,0.98467737,0.98181158,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1492.50878906,502.36169434,1455.84765625,526.44354248,35.59455872,-21.28698349,808.45916748,18.60564232,-0.24754143,3.01348877,0.00000000,0.98567832,0.98169076,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1497.46533203,502.35980225,1460.97314453,526.55560303,35.87791824,-21.28594971,808.51690674,18.60633087,-0.24544907,3.03497314,0.00000000,0.98673004,0.98462337,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1502.45532227,502.37045288,1465.94982910,526.59948730,36.16169357,-21.28568268,808.54150391,18.60762787,-0.24512291,3.03405762,0.00000000,0.98690557,0.98448914,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1507.38415527,502.39309692,1471.03833008,526.64501953,36.44342422,-21.28577423,808.59722900,18.60675049,-0.24417114,3.05871582,0.00000000,0.98620808,0.98291528,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1512.33813477,502.39697266,1476.08740234,526.64007568,36.72606277,-21.28753662,808.64105225,18.60627747,-0.24388313,3.04998779,0.00000000,0.98649043,0.98396772,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1517.28125000,502.38711548,1481.05346680,526.61523438,37.00750732,-21.28991890,808.67144775,18.60488892,-0.24460030,3.04174805,0.00000000,0.98606277,0.98441619,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1522.24877930,502.38647461,1486.05541992,526.57287598,37.29043579,-21.29258919,808.70397949,18.60499573,-0.24553490,3.03735352,0.00000000,0.98506486,0.98377991,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1527.20788574,502.39428711,1491.21215820,526.63500977,37.57432938,-21.29278755,808.76580811,18.60597420,-0.24559784,3.06091309,0.00000000,0.98517406,0.98223615,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1532.19897461,502.40133667,1496.28967285,526.67236328,37.85912323,-21.29321671,808.80737305,18.60737419,-0.24398804,3.04431152,0.00000000,0.98451602,0.98222578,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1537.14660645,502.40594482,1501.28002930,526.66607666,38.14106750,-21.29473877,808.84063721,18.60659027,-0.24477577,3.04913330,0.00000000,0.98210043,0.98044324,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1542.12341309,502.41668701,1506.23486328,526.57800293,38.42409134,-21.29810715,808.86218262,18.60661507,-0.24592972,3.03137207,0.00000000,0.98225784,0.98112643,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1547.05834961,502.41680908,1511.33276367,526.65344238,38.70642853,-21.29796982,808.91668701,18.60573387,-0.24481583,3.03997803,0.00000000,0.98302442,0.98276907,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1552.01135254,502.39614868,1516.27526855,526.59802246,38.98825073,-21.30134010,808.93963623,18.60453796,-0.24671936,3.02600098,0.00000000,0.98305702,0.98294109,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1556.98156738,502.37832642,1521.44812012,526.71209717,39.27302170,-21.30079269,809.00103760,18.60597992,-0.24435806,3.03930664,0.00000000,0.98255515,0.98262954,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1561.90869141,502.38854980,1526.43981934,526.65734863,39.55406570,-21.30358696,809.03723145,18.60393906,-0.24648857,3.03894043,0.00000000,0.98196161,0.98205531,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1566.86303711,502.35409546,1531.54711914,526.70532227,39.83752823,-21.30513763,809.08911133,18.60434723,-0.24554253,3.05529785,0.00000000,0.98183131,0.98294300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1571.82482910,502.34933472,1536.65136719,526.72869873,40.12132645,-21.30649567,809.13909912,18.60481453,-0.24508476,3.06103516,0.00000000,0.98025149,0.98164552,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1576.80249023,502.34600830,1541.64697266,526.66406250,40.40488434,-21.30974388,809.16638184,18.60512733,-0.24619102,3.04827881,0.00000000,0.97977585,0.98285109,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1581.78649902,502.35348511,1546.72558594,526.72631836,40.68956757,-21.30944443,809.20727539,18.60627747,-0.24483490,3.04071045,0.00000000,0.97884655,0.98064220,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1586.74523926,502.33453369,1551.81652832,526.76220703,40.97317886,-21.31078911,809.25469971,18.60633087,-0.24468231,3.03973389,0.00000000,0.97839379,0.98130029,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1591.69604492,502.34024048,1556.79675293,526.76269531,41.25538254,-21.31197548,809.28326416,18.60560608,-0.24492264,3.04370117,0.00000000,0.97664016,0.97950363,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1596.65466309,502.34494019,1561.88244629,526.76635742,41.53896332,-21.31352806,809.32940674,18.60556984,-0.24524879,3.04193115,0.00000000,0.97929376,0.98143619,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1601.61889648,502.35598755,1566.80847168,526.69854736,41.82129669,-21.31618118,809.34545898,18.60455322,-0.24705315,3.02081299,0.00000000,0.98002750,0.98290706,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1606.56542969,502.33355713,1571.89392090,526.72229004,42.10435486,-21.31797409,809.39318848,18.60420036,-0.24757385,3.03009033,0.00000000,0.98038876,0.98217565,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1611.51049805,502.32031250,1577.03088379,526.75726318,42.38785934,-21.31941795,809.45037842,18.60433960,-0.24670029,3.05072021,0.00000000,0.98168331,0.98271364,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1616.50732422,502.31680298,1582.13769531,526.79559326,42.67355728,-21.32013893,809.49273682,18.60664368,-0.25163269,3.06036377,0.00000000,0.98338860,0.98507619,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1621.44018555,502.30093384,1587.05712891,526.76068115,42.95441055,-21.32270813,809.51214600,18.60368347,-0.24696159,3.02758789,0.00000000,0.98443443,0.98412681,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1626.39208984,502.28454590,1592.16638184,526.81042480,43.23805618,-21.32366180,809.56243896,18.60350800,-0.24693298,3.03039551,0.00000000,0.98503596,0.98591787,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1631.34326172,502.29693604,1597.26928711,526.88458252,43.52162933,-21.32308197,809.61151123,18.60359573,-0.24559212,3.04394531,0.00000000,0.98533762,0.98593342,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1636.31042480,502.30120850,1602.33642578,526.80059814,43.80556488,-21.32695770,809.65130615,18.60347557,-0.24872971,3.03125000,0.00000000,0.98572069,0.98668677,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1641.26892090,502.30844116,1607.34399414,526.83038330,44.08856583,-21.32731438,809.68139648,18.60291290,-0.24742317,3.02490234,0.00000000,0.98512852,0.98571855,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1646.20849609,502.32238770,1612.50402832,526.88659668,44.37222290,-21.32748222,809.74243164,18.60283279,-0.24740982,3.04589844,0.00000000,0.98535699,0.98523933,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1651.18823242,502.31896973,1617.51562500,526.81909180,44.65626144,-21.33079720,809.76922607,18.60312462,-0.24898529,3.03253174,0.00000000,0.98550946,0.98606116,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1656.18798828,502.32565308,1622.61035156,526.87768555,44.94213867,-21.33055496,809.80712891,18.60531616,-0.24817467,3.03369141,0.00000000,0.98535323,0.98580849,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1661.16064453,502.32775879,1627.48083496,527.13507080,45.22455978,-21.32396698,809.80847168,18.60375977,-0.24095917,2.99035645,0.00000000,0.98450661,0.66520214,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1666.13073730,502.33486938,1632.80773926,527.26086426,45.51147461,-21.32295609,809.89343262,18.60686302,-0.23824692,3.03613281,0.00000000,0.98387641,0.67836857,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1671.05529785,502.33554077,1638.67639160,526.97106934,45.80173111,-21.33639526,810.08581543,18.61312103,-0.24950409,3.18450928,0.00000000,0.98298377,0.71325231,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1676.00244141,502.34057617,1642.96008301,526.89666748,46.07681656,-21.33657455,809.98480225,18.60428047,-0.24799728,3.04278564,0.00000000,0.98353177,0.98517573,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1680.98059082,502.33666992,1648.02270508,526.95007324,46.36144257,-21.33670044,810.01971436,18.60595512,-0.24553490,3.06549072,0.00000000,0.98184395,0.98281521,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1685.91113281,502.34710693,1653.09887695,526.99536133,46.64400864,-21.33690453,810.06542969,18.60440826,-0.24592972,3.06774902,0.00000000,0.98115563,0.98342294,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1690.88745117,502.33837891,1658.19726562,527.02917480,46.92895126,-21.33787346,810.10675049,18.60470390,-0.24687386,3.05151367,0.00000000,0.98116606,0.98346031,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1695.85583496,502.32754517,1663.26403809,527.02722168,47.21319962,-21.33979988,810.14361572,18.60516167,-0.24645042,3.05468750,0.00000000,0.98134220,0.98396575,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1700.82934570,502.32254028,1668.33398438,527.00653076,47.49772644,-21.34207344,810.17999268,18.60503769,-0.24814415,3.03527832,0.00000000,0.98283017,0.98542011,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1705.77514648,502.29971313,1673.45361328,527.00915527,47.78153610,-21.34452629,810.23004150,18.60536194,-0.24676704,3.06091309,0.00000000,0.98396623,0.98644358,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1710.73779297,502.29629517,1678.44104004,526.97717285,48.06469727,-21.34674835,810.25299072,18.60433578,-0.24813080,3.04260254,0.00000000,0.98466814,0.98593068,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1150.40698242,507.40484619,1110.49365234,530.55999756,16.16741562,-20.91098213,805.51367188,18.61133385,-0.24121094,2.98144531,0.00000000,0.97577137,0.96259815,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1155.38708496,507.40710449,1115.45910645,530.55572510,16.44897270,-20.91263962,805.55218506,18.61235428,-0.24173737,2.98504639,0.00000000,0.97550011,0.96096051,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
