Left_x,Left_y,Right_x,Right_y,X,Y,Z,u,v,w,r1r2 ZNCC,r1t1 ZNCC,r1t2 ZNCC,exx,eyy,ezz,exy,eyz,ezx,
885.00000000,505.00000000,846.05493164,527.59960938,1.20559943,-20.97149658,803.20867920,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.96960181,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
890.00000000,505.00000000,850.98345947,527.61657715,1.48657966,-20.97260666,803.24719238,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97084415,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
895.00000000,505.00000000,856.04174805,527.64361572,1.76764834,-20.97399712,803.30944824,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.96813184,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
900.00000000,505.00000000,860.94818115,527.66271973,2.04868650,-20.97493935,803.34350586,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.96918350,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
905.00000000,505.00000000,865.84277344,527.69561768,2.32975149,-20.97543144,803.37512207,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.96768135,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
910.00000000,505.00000000,870.87158203,527.67767334,2.61089706,-20.97795677,803.43145752,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.96811181,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
915.00000000,505.00000000,875.78851318,527.73266602,2.89204621,-20.97791481,803.46679688,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97083753,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
920.00000000,505.00000000,880.68872070,527.71209717,3.17317224,-20.97993851,803.49902344,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97296572,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
925.00000000,505.00000000,885.57000732,527.72052002,3.45432258,-20.98105049,803.52752686,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97067082,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
930.00000000,505.00000000,890.59942627,527.74584961,3.73563147,-20.98233414,803.58312988,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.96987021,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
935.00000000,505.00000000,895.51824951,527.71380615,4.01685047,-20.98475075,803.61822510,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97237134,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
940.00000000,505.00000000,900.51568604,527.77044678,4.29821873,-20.98499680,803.66748047,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97170204,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
945.00000000,505.00000000,905.44842529,527.74530029,4.57951403,-20.98727226,803.70477295,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97320068,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
950.00000000,505.00000000,910.49591064,527.76892090,4.86099100,-20.98866653,803.76293945,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97218269,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
955.00000000,505.00000000,915.30084229,527.79473877,5.14222383,-20.98892212,803.77618408,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97249645,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
960.00000000,505.00000000,920.17877197,527.83197021,5.42356491,-20.98917389,803.80267334,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97030431,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
965.00000000,505.00000000,925.18231201,527.83270264,5.70507383,-20.99101067,803.85223389,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.96995693,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
970.00000000,505.00000000,930.06463623,527.84381104,5.98645687,-20.99201393,803.87921143,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.96853912,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
975.00000000,505.00000000,935.09356689,527.89013672,6.26809072,-20.99266243,803.93292236,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.96881497,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
980.00000000,505.00000000,940.15740967,527.89373779,6.54979467,-20.99466896,803.99298096,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.96871549,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
985.00000000,505.00000000,944.99798584,527.87054443,6.83117867,-20.99644852,804.01177979,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.96992511,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
990.00000000,505.00000000,949.95874023,527.86083984,7.11278009,-20.99837112,804.05242920,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97154909,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
995.00000000,505.00000000,954.93804932,527.89593506,7.39446640,-20.99910164,804.09631348,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97154301,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1000.00000000,505.00000000,959.84149170,527.87304688,7.67602205,-21.00113487,804.12609863,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97017157,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1005.00000000,505.00000000,964.86621094,527.89050293,7.95784140,-21.00255585,804.17791748,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97036368,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1010.00000000,505.00000000,969.73394775,527.91802979,8.23940754,-21.00299454,804.20068359,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.96928644,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1015.00000000,505.00000000,974.72961426,527.93347168,8.52123451,-21.00433731,804.24676514,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.96669906,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1020.00000000,505.00000000,979.67474365,527.98016357,8.80300903,-21.00456429,804.28332520,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.96708238,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1025.00000000,505.00000000,984.64575195,527.98156738,9.08484173,-21.00618744,804.32458496,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.96800005,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1030.00000000,505.00000000,989.56463623,527.99560547,9.36659908,-21.00721741,804.35595703,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97068340,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1035.00000000,505.00000000,994.52606201,528.03741455,9.64848804,-21.00764465,804.39495850,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97184795,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1040.00000000,505.00000000,999.52966309,528.05761719,9.93049049,-21.00886345,804.44152832,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97014302,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1045.00000000,505.00000000,1004.51300049,528.08264160,10.21248150,-21.00985336,804.48419189,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97162873,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1050.00000000,505.00000000,1009.47546387,528.09735107,10.49444771,-21.01103783,804.52288818,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97023195,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1055.00000000,505.00000000,1014.49243164,528.10778809,10.77657604,-21.01258087,804.57135010,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97219127,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1060.00000000,505.00000000,1019.47576904,528.07061768,11.05862999,-21.01531792,804.61352539,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97409928,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1065.00000000,505.00000000,1024.41479492,528.07489014,11.34061909,-21.01668358,804.64733887,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97451621,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1070.00000000,505.00000000,1029.37854004,528.09552002,11.62270737,-21.01768875,804.68542480,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97376579,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1075.00000000,505.00000000,1034.27929688,528.10559082,11.90464592,-21.01871109,804.71173096,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97404093,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1080.00000000,505.00000000,1039.25207520,528.10949707,12.18680191,-21.02022171,804.75115967,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97382826,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1085.00000000,505.00000000,1044.20458984,528.15576172,12.46894836,-21.02043915,804.78649902,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97608984,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1090.00000000,505.00000000,1049.20886230,528.18493652,12.75126362,-21.02136421,804.83123779,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97655028,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1095.00000000,505.00000000,1054.27868652,528.18603516,13.03379345,-21.02336693,804.88793945,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97704452,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1100.00000000,505.00000000,1059.22290039,528.19116211,13.31598091,-21.02469826,804.92126465,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97855949,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1105.00000000,505.00000000,1063.59277344,527.51159668,13.59607792,-21.04288101,804.85009766,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.32074565,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1110.00000000,505.00000000,1069.26586914,528.25048828,13.88094425,-21.02663994,805.01568604,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97931218,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1115.00000000,505.00000000,1074.23242188,528.28802490,14.16330147,-21.02713966,805.05255127,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97847003,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1120.00000000,505.00000000,1079.10192871,528.28723145,14.44534492,-21.02829361,805.07135010,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97899663,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1125.00000000,505.00000000,1084.05810547,528.30694580,14.72770500,-21.02924347,805.10589600,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97889745,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1130.00000000,505.00000000,1089.17187500,528.32073975,15.01062679,-21.03104782,805.16918945,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97412163,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1135.00000000,505.00000000,1093.92102051,528.28326416,15.29229450,-21.03269577,805.16540527,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97824377,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1140.00000000,505.00000000,1099.02490234,528.32226562,15.57525826,-21.03373718,805.22644043,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97712547,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1145.00000000,505.00000000,1104.07824707,528.33496094,15.85807037,-21.03529358,805.27807617,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97765130,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1150.00000000,505.00000000,1109.09265137,528.34167480,16.14076996,-21.03684425,805.32232666,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97990924,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1155.00000000,505.00000000,1114.06311035,528.35845947,16.42334175,-21.03791237,805.35833740,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97887623,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1160.00000000,505.00000000,1119.06970215,528.38458252,16.70608139,-21.03886986,805.40069580,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.98020172,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1165.00000000,505.00000000,1124.09143066,528.42657471,16.98891640,-21.03944206,805.44567871,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.98056078,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1170.00000000,505.00000000,1129.06677246,528.44396973,17.27158737,-21.04050064,805.48193359,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.98306006,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1175.00000000,505.00000000,1133.98498535,528.48760986,17.55406570,-21.04055977,805.50744629,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.98296702,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1180.00000000,505.00000000,1138.93395996,528.50109863,17.83667374,-21.04160309,805.53851318,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.98250264,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1185.00000000,505.00000000,1144.00109863,528.49719238,18.11978531,-21.04365349,805.59106445,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.98354143,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1190.00000000,505.00000000,1148.99340820,528.49517822,18.40261841,-21.04531860,805.62969971,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.98310483,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1195.00000000,505.00000000,1153.97741699,528.48913574,18.68544006,-21.04705429,805.66662598,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.98237497,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1200.00000000,505.00000000,1158.97058105,528.54101562,18.96835518,-21.04718971,805.70489502,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.98174149,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1205.00000000,505.00000000,1164.07250977,528.54223633,19.25174904,-21.04922867,805.76306152,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.98172450,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1210.00000000,505.00000000,1169.01428223,528.56457520,19.53447723,-21.04996300,805.79150391,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97663909,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1215.00000000,505.00000000,1174.01538086,528.54364014,19.81747627,-21.05217743,805.83081055,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97989362,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1220.00000000,505.00000000,1179.05444336,528.57220459,20.10069466,-21.05315399,805.87670898,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.98049396,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1225.00000000,505.00000000,1184.04516602,528.57574463,20.38371277,-21.05462074,805.91363525,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.98097861,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1230.00000000,505.00000000,1189.09777832,528.57647705,20.66704178,-21.05643463,805.96173096,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.98058730,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1235.00000000,505.00000000,1194.08935547,528.60821533,20.95012665,-21.05709839,805.99829102,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.98030710,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1240.00000000,505.00000000,1199.07519531,528.57403564,21.23318100,-21.05959511,806.03381348,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.98143446,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1245.00000000,505.00000000,1204.11022949,528.57147217,21.51651192,-21.06141090,806.07806396,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.98075438,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1250.00000000,505.00000000,1209.12341309,528.55383301,21.79975700,-21.06355286,806.11810303,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.98121333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1255.00000000,505.00000000,1214.18420410,528.58172607,22.08329010,-21.06460953,806.16656494,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97932464,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1260.00000000,505.00000000,1219.24511719,528.59393311,22.36684799,-21.06610680,806.21496582,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97752261,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1265.00000000,505.00000000,1224.17773438,528.60559082,22.64977646,-21.06705284,806.23956299,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97675300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1270.00000000,505.00000000,1229.23852539,528.62695312,22.93339348,-21.06827927,806.28747559,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97938102,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1275.00000000,505.00000000,1234.24206543,528.65270996,23.21674347,-21.06912804,806.32464600,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.97937608,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1280.00000000,505.00000000,1239.25366211,528.66448975,23.50015450,-21.07040024,806.36309814,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.98155981,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1285.00000000,505.00000000,1244.25549316,528.63769531,23.78351974,-21.07271767,806.39965820,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.98228937,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1290.00000000,505.00000000,1249.23962402,528.83898926,24.06691360,-21.06850624,806.43237305,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.79084766,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1295.00000000,505.00000000,1254.32739258,528.65093994,24.35072708,-21.07574654,806.48455811,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.98406613,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1300.00000000,505.00000000,1259.39282227,528.68072510,24.63454819,-21.07672882,806.53204346,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.98515993,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1305.00000000,505.00000000,1264.39379883,528.70812988,24.91803360,-21.07748985,806.56756592,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.98525012,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1310.00000000,505.00000000,1269.48901367,528.75085449,25.20208931,-21.07822800,806.62005615,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.98562336,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1315.00000000,505.00000000,1274.49707031,528.74707031,25.48565292,-21.07989120,806.65649414,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.98539478,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1320.00000000,505.00000000,1279.52648926,528.79895020,25.76939011,-21.08007240,806.69653320,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.98490524,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1325.00000000,505.00000000,1284.55737305,528.79571533,26.05313683,-21.08181190,806.73669434,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.98554486,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1330.00000000,505.00000000,1289.57092285,528.83105469,26.33682251,-21.08238029,806.77343750,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.98546326,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1335.00000000,505.00000000,1294.62890625,528.87103271,26.62080002,-21.08300781,806.81811523,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.98456115,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1340.00000000,505.00000000,1299.65771484,528.86834717,26.90461159,-21.08470917,806.85729980,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.98425514,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1345.00000000,505.00000000,1304.71386719,528.85266113,27.18861008,-21.08689117,806.90130615,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.98424107,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1350.00000000,505.00000000,1309.75317383,528.85174561,27.47253609,-21.08857727,806.94201660,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.98492819,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1355.00000000,505.00000000,1314.63745117,528.79461670,27.75548744,-21.09116554,806.95422363,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.98367816,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1360.00000000,505.00000000,1319.69470215,528.86260986,28.03960037,-21.09097481,806.99768066,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.98405564,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1365.00000000,505.00000000,1324.83020020,528.93499756,28.32424736,-21.09099960,807.05523682,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.98294920,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1370.00000000,505.00000000,1329.83544922,528.90460205,28.60803795,-21.09334946,807.08892822,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.98337126,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1375.00000000,505.00000000,1334.96325684,528.95574951,28.89268875,-21.09392929,807.14471436,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.98391378,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1380.00000000,505.00000000,1339.91943359,528.86492920,29.17617416,-21.09775925,807.16912842,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.98605955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1385.00000000,505.00000000,1344.97033691,528.89392090,29.46036148,-21.09861755,807.21038818,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.98654699,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
820.00000000,510.00000000,781.07153320,532.41418457,-2.44391775,-20.66977119,802.53222656,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.95985389,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
825.00000000,510.00000000,785.96746826,532.42718506,-2.16338086,-20.67090225,802.56713867,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.95931166,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
830.00000000,510.00000000,790.93499756,532.42401123,-1.88285506,-20.67280006,802.61517334,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.96254301,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
