Left_x,Left_y,Right_x,Right_y,X,Y,Z,u,v,w,r1r2 ZNCC,r1t1 ZNCC,r1t2 ZNCC,exx,eyy,ezz,exy,eyz,ezx,
1045.09570312,504.26852417,1005.46069336,527.23767090,10.21981621,-21.05811691,804.64074707,6.20296574,-0.07336617,1.02252197,0.00000000,0.99378359,0.97427052,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1050.09265137,504.27227783,1010.40698242,527.24829102,10.50163078,-21.05925369,804.67694092,6.20341206,-0.07425690,1.00946045,0.00000000,0.99384201,0.97372425,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1055.09484863,504.28991699,1015.34020996,527.21673584,10.78369522,-21.06111145,804.70977783,6.20418119,-0.07383919,1.00500488,0.00000000,0.99368948,0.97467929,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1060.05041504,504.28860474,1020.30963135,527.24243164,11.06339931,-21.06222534,804.75701904,6.20240831,-0.07355881,0.99407959,0.00000000,0.99333012,0.97366506,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1065.03881836,504.28363037,1025.25000000,527.26696777,11.34482956,-21.06320763,804.79302979,6.20260572,-0.07428551,1.01684570,0.00000000,0.99338108,0.97394657,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1070.03979492,504.28924561,1030.00939941,527.31988525,11.62648964,-21.06223297,804.79327393,6.20292473,-0.07305908,0.99060059,0.00000000,0.99284989,0.97099143,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1075.02050781,504.29000854,1035.03796387,527.36254883,11.90779400,-21.06295395,804.84643555,6.20272017,-0.07194328,0.99420166,0.00000000,0.99260008,0.97036117,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1080.01391602,504.29006958,1040.01586914,527.34924316,12.18964863,-21.06499863,804.88793945,6.20319176,-0.07298470,1.00872803,0.00000000,0.99218017,0.96987963,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1084.99438477,504.28750610,1045.03820801,527.37731934,12.47098827,-21.06619072,804.93957520,6.20289755,-0.07352829,1.00665283,0.00000000,0.99234986,0.96964890,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1090.00817871,504.28945923,1050.08703613,527.37017822,12.75420761,-21.06822777,804.99017334,6.20441294,-0.07355881,0.99719238,0.00000000,0.99204743,0.96993214,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1095.00085449,504.27664185,1054.96667480,527.35552979,13.03583241,-21.07023048,805.01312256,6.20465374,-0.07378197,1.00134277,0.00000000,0.99240339,0.97092247,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1099.98229980,504.27325439,1059.91210938,527.34948730,13.31707191,-21.07205200,805.04992676,6.20429182,-0.07368088,0.99749756,0.00000000,0.99249321,0.97220552,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1104.96166992,504.26696777,1064.90710449,527.35534668,13.59839058,-21.07384300,805.09600830,6.20392418,-0.07474136,0.99969482,0.00000000,0.99266213,0.97243965,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1109.93139648,504.26321411,1069.88024902,527.37420654,13.87916088,-21.07513428,805.13952637,6.20313883,-0.07399940,1.01342773,0.00000000,0.99239498,0.97082907,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1114.92553711,504.26458740,1074.86669922,527.35650635,14.16128635,-21.07726860,805.18115234,6.20344496,-0.07471275,1.00323486,0.00000000,0.99206531,0.97117049,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1119.91674805,504.26831055,1079.82324219,527.36645508,14.44319916,-21.07843208,805.21752930,6.20379162,-0.07543755,1.01684570,0.00000000,0.99205023,0.96952093,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1124.87890625,504.26071167,1084.67395020,527.39770508,14.72325230,-21.07895470,805.23919678,6.20201778,-0.07461739,0.99243164,0.00000000,0.99148428,0.96605587,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1129.87316895,504.26300049,1089.74865723,527.45989990,15.00580406,-21.07917786,805.29626465,6.20279503,-0.07461357,1.01293945,0.00000000,0.99141318,0.96725380,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1134.85742188,504.25979614,1094.61730957,527.43121338,15.28710365,-21.08125687,805.31713867,6.20226192,-0.07506943,0.99255371,0.00000000,0.99154031,0.96914530,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1139.83679199,504.27081299,1099.63366699,527.47973633,15.56871510,-21.08141518,805.36578369,6.20211601,-0.07419777,1.00982666,0.00000000,0.99199837,0.97084868,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1144.82080078,504.27792358,1104.72045898,527.54565430,15.85087204,-21.08148193,805.42626953,6.20238400,-0.07383728,1.03131104,0.00000000,0.99231809,0.96999776,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1149.81335449,504.28469849,1109.63586426,527.51153564,16.13284302,-21.08359146,805.45373535,6.20235252,-0.07472801,1.01220703,0.00000000,0.99205768,0.97004712,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1154.80456543,504.28799438,1114.62707520,527.51568604,16.41506577,-21.08505058,805.49511719,6.20258427,-0.07519722,1.01092529,0.00000000,0.99219835,0.97059441,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1159.77856445,504.29315186,1119.61718750,527.50115967,16.69639778,-21.08704758,805.53912354,6.20195007,-0.07600975,1.01623535,0.00000000,0.99206901,0.96994817,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1164.77380371,504.28140259,1124.60729980,527.52716064,16.97890282,-21.08827972,805.57910156,6.20232677,-0.07569885,1.00775146,0.00000000,0.99244368,0.97202474,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1169.75109863,504.27789307,1129.65075684,527.55816650,17.26070213,-21.08944511,805.63183594,6.20207214,-0.07412720,1.01831055,0.00000000,0.99291563,0.97298908,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1174.72705078,504.27679443,1134.61669922,527.54125977,17.54213333,-21.09155655,805.67047119,6.20151424,-0.07487297,1.02313232,0.00000000,0.99281472,0.97231555,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1179.71643066,504.27670288,1139.55603027,527.54010010,17.82419395,-21.09301758,805.70159912,6.20148659,-0.07532883,1.01617432,0.00000000,0.99257147,0.97308296,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1184.71337891,504.26599121,1144.49951172,527.53472900,18.10669327,-21.09487724,805.73193359,6.20204735,-0.07616615,1.02020264,0.00000000,0.99248177,0.97226322,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1189.70727539,504.26416016,1149.42053223,527.54248047,18.38895988,-21.09602737,805.75854492,6.20215797,-0.07580566,1.00738525,0.00000000,0.99242854,0.97253573,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1194.67980957,504.27368164,1154.39440918,527.57720947,18.67036057,-21.09640884,805.79833984,6.20141220,-0.07596970,1.01184082,0.00000000,0.99270451,0.97585273,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1199.66308594,504.27337646,1159.35327148,527.59014893,18.95227814,-21.09757042,805.83337402,6.20101452,-0.07620621,1.00213623,0.00000000,0.99288779,0.97603410,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1204.66564941,504.27893066,1164.40075684,527.60595703,19.23561668,-21.09879303,805.88104248,6.20182323,-0.07542610,0.99310303,0.00000000,0.99323511,0.97744417,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1209.64379883,504.27874756,1169.35168457,527.57421875,19.51726151,-21.10119057,805.91516113,6.20128059,-0.07649231,0.99389648,0.00000000,0.99334854,0.97898662,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1214.63403320,504.28463745,1174.35961914,527.62310791,19.79985428,-21.10133362,805.95727539,6.20377636,-0.05845261,1.10717773,0.00000000,0.99330896,0.97750217,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1219.64599609,504.27853394,1179.47021484,527.65661621,20.08407211,-21.10260773,806.01422119,6.20312786,-0.07596779,0.99853516,0.00000000,0.99356204,0.98026609,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1224.61889648,504.27252197,1184.32543945,527.64251709,20.36509323,-21.10425568,806.03100586,6.20179176,-0.07711601,0.97845459,0.00000000,0.99362367,0.97984213,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1229.60424805,504.27127075,1189.31201172,527.65734863,20.64739799,-21.10547638,806.06951904,6.20205307,-0.07718277,0.99816895,0.00000000,0.99320501,0.97981161,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1234.57312012,504.27038574,1194.23828125,527.66204834,20.92858124,-21.10676765,806.09967041,6.20087624,-0.07752419,0.99377441,0.00000000,0.99321127,0.97955316,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1239.56018066,504.25878906,1199.45751953,527.71771240,21.21217346,-21.10813141,806.18005371,6.20154667,-0.07708359,1.01086426,0.00000000,0.99265236,0.97713798,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1244.56530762,504.26208496,1204.45349121,527.78320312,21.49565887,-21.10773659,806.21612549,6.20336437,-0.07504082,1.05072021,0.00000000,0.99282354,0.97625041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1249.54772949,504.26461792,1209.39196777,527.76239014,21.77766991,-21.10964012,806.24560547,6.20241165,-0.07590294,1.01916504,0.00000000,0.99263531,0.97785586,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1254.53491211,504.27050781,1214.35803223,527.73461914,22.06007957,-21.11174202,806.27911377,6.20200920,-0.07644844,1.00103760,0.00000000,0.99292392,0.97883087,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1259.54064941,504.27148438,1219.40197754,527.75390625,22.34388733,-21.11291313,806.32330322,6.20311737,-0.07606888,1.00097656,0.00000000,0.99359328,0.98042160,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1264.52246094,504.27111816,1224.36352539,527.75646973,22.62606049,-21.11432648,806.35644531,6.20271873,-0.07641411,0.99810791,0.00000000,0.99348050,0.98047245,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1269.49890137,504.26165771,1229.48754883,527.80181885,22.90885162,-21.11551857,806.42004395,6.20277023,-0.07664871,1.01934814,0.00000000,0.99339497,0.98063594,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1274.49536133,504.25769043,1234.47717285,527.81677246,23.19198799,-21.11673546,806.45532227,6.20307159,-0.07729340,1.00964355,0.00000000,0.99362046,0.98112178,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1279.48706055,504.25903320,1239.47973633,527.82171631,23.47496223,-21.11815834,806.49359131,6.20337486,-0.07765770,1.01165771,0.00000000,0.99413699,0.98329681,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1284.48767090,504.25970459,1244.37646484,527.86376953,23.75786591,-21.11804581,806.51068115,6.20380020,-0.07748604,1.00323486,0.00000000,0.99399358,0.98193610,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1289.45739746,504.26614380,1249.41210938,527.90283203,24.03995323,-21.11858749,806.55847168,6.20327950,-0.07698441,1.01995850,0.00000000,0.99380589,0.98285067,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1294.43273926,504.27062988,1254.45654297,527.89959717,24.32238960,-21.12038994,806.60675049,6.20260429,-0.07673645,1.01568604,0.00000000,0.99384671,0.98400122,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1299.41711426,504.26818848,1259.49169922,527.93017578,24.60528564,-21.12134933,806.65148926,6.20266724,-0.07603073,1.02178955,0.00000000,0.99374926,0.98396343,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1304.41394043,504.26568604,1264.43811035,527.89837646,24.88831329,-21.12362671,806.67761230,6.20287323,-0.07657242,1.01098633,0.00000000,0.99351484,0.98267108,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1309.39831543,504.26626587,1269.52465820,527.92126465,25.17155075,-21.12493515,806.73138428,6.20319557,-0.07774544,1.02648926,0.00000000,0.99355620,0.98292178,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1314.38745117,504.26849365,1274.59094238,527.94189453,25.45494461,-21.12614822,806.78033447,6.20319557,-0.07691956,1.01727295,0.00000000,0.99343300,0.98226523,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1319.36376953,504.27539062,1279.55883789,527.94000244,25.73713303,-21.12747955,806.81341553,6.20265579,-0.07751656,1.02191162,0.00000000,0.99288177,0.98082167,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1324.36315918,504.27450562,1284.60351562,527.97198486,26.02098465,-21.12831306,806.85620117,6.20350838,-0.07613564,1.02539062,0.00000000,0.99292827,0.98099577,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1329.34887695,504.28439331,1289.61450195,527.99957275,26.30396271,-21.12887001,806.89508057,6.20326805,-0.07571602,1.01837158,0.00000000,0.99334162,0.98200965,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1334.33984375,504.28027344,1294.61437988,528.00860596,26.58716202,-21.13027000,806.93072510,6.20344925,-0.07564926,1.01708984,0.00000000,0.99362814,0.98242772,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1339.33020020,504.28048706,1299.65417480,528.01275635,26.87059212,-21.13185883,806.97363281,6.20355034,-0.07542419,1.01190186,0.00000000,0.99356824,0.98199773,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1344.30810547,504.27035522,1304.67102051,528.04748535,27.15329552,-21.13282013,807.01422119,6.20316887,-0.07572174,1.01593018,0.00000000,0.99322659,0.98114181,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1349.29638672,504.26040649,1309.72253418,528.02642822,27.43674088,-21.13545799,807.05926514,6.20355988,-0.07586288,1.02545166,0.00000000,0.99331653,0.98235071,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1354.27917480,504.25827026,1314.76879883,528.03106689,27.71991158,-21.13714409,807.10406494,6.20339966,-0.07573318,1.02600098,0.00000000,0.99280483,0.98161209,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1359.28149414,504.26034546,1319.76440430,528.01544189,28.00375938,-21.13897514,807.13598633,6.20400238,-0.07542229,1.01788330,0.00000000,0.99272460,0.98231018,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1364.28039551,504.25732422,1324.81518555,528.05535889,28.28783989,-21.13963509,807.17828369,6.20454979,-0.07502556,1.01171875,0.00000000,0.99245286,0.98067677,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1369.26000977,504.25494385,1329.84667969,528.07214355,28.57083702,-21.14091873,807.22027588,6.20398903,-0.07481194,1.00531006,0.00000000,0.99225569,0.98093349,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1374.23327637,504.26171875,1334.83862305,528.08068848,28.85327911,-21.14202499,807.25604248,6.20350266,-0.07497215,1.01647949,0.00000000,0.99172437,0.97862709,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1379.19982910,504.26931763,1339.89379883,528.10491943,29.13582802,-21.14296532,807.30432129,6.20243454,-0.07468605,1.01684570,0.00000000,0.99238789,0.98038650,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1384.18847656,504.26901245,1344.91040039,528.12164307,29.41925621,-21.14407539,807.34136963,6.20251274,-0.07494736,1.01672363,0.00000000,0.99293351,0.98166567,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1389.16882324,504.26678467,1349.96118164,528.11822510,29.70251656,-21.14598656,807.38604736,6.20236206,-0.07558632,1.02294922,0.00000000,0.99295413,0.98135269,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1394.14648438,504.25744629,1354.92687988,528.07800293,29.98507500,-21.14877129,807.41540527,6.20155525,-0.07605362,1.01574707,0.00000000,0.99331647,0.98240322,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1399.14843750,504.25476074,1359.98046875,528.08721924,30.26948357,-21.15025139,807.45629883,6.20256996,-0.08174515,1.02392578,0.00000000,0.99390477,0.98385584,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1404.13061523,504.24691772,1364.99108887,528.08660889,30.55263519,-21.15204430,807.49255371,6.20190811,-0.07629776,1.00799561,0.00000000,0.99411094,0.98488945,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1409.09521484,504.23803711,1370.13391113,528.14678955,30.83588219,-21.15279770,807.55584717,6.20133400,-0.07606888,1.02380371,0.00000000,0.99442708,0.98533195,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1414.08154297,504.23965454,1375.08056641,528.14367676,31.11883354,-21.15408516,807.57934570,6.20079994,-0.07659531,1.01177979,0.00000000,0.99475718,0.98559153,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1419.07128906,504.23434448,1380.21582031,528.17413330,31.40332985,-21.15543175,807.63647461,6.20124054,-0.07720375,1.01641846,0.00000000,0.99493891,0.98517036,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1424.06420898,504.23114014,1385.14636230,528.12677002,31.68651199,-21.15799713,807.65551758,6.20085907,-0.07810593,0.99902344,0.00000000,0.99480230,0.98520672,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1429.04089355,504.23577881,1390.24975586,528.21209717,31.97020531,-21.15741730,807.70861816,6.20081520,-0.07734489,1.01208496,0.00000000,0.99492592,0.98524606,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1434.02880859,504.23348999,1395.29992676,528.23431396,32.25407410,-21.15853119,807.74987793,6.20093727,-0.07671928,1.01318359,0.00000000,0.99497020,0.98519218,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1439.02539062,504.24331665,1400.36889648,528.27178955,32.53853607,-21.15891266,807.79284668,6.20171356,-0.07653236,1.01940918,0.00000000,0.99480265,0.98460323,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1444.02087402,504.25268555,1405.40869141,528.29638672,32.82274628,-21.15954208,807.83050537,6.20194626,-0.07653427,1.01239014,0.00000000,0.99457645,0.98371476,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1449.00964355,504.25582886,1410.48400879,528.32122803,33.10691452,-21.16052055,807.87554932,6.20230293,-0.07581139,1.01824951,0.00000000,0.99420035,0.98258066,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1453.98034668,504.25723267,1415.56506348,528.33947754,33.39026260,-21.16182518,807.92474365,6.20165253,-0.07493401,1.02343750,0.00000000,0.99393696,0.98219877,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1458.94763184,504.26635742,1420.50598145,528.23474121,33.67234802,-21.16577721,807.94891357,6.19981194,-0.07719994,1.00689697,0.00000000,0.99408668,0.98440784,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1463.93627930,504.26434326,1425.51892090,528.24456787,33.95610046,-21.16703606,807.98199463,6.20061302,-0.07587051,1.02777100,0.00000000,0.99352258,0.98267519,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1468.91174316,504.26480103,1430.61743164,528.35021973,34.23992920,-21.16594505,808.03271484,6.20032883,-0.07497025,1.03503418,0.00000000,0.99309659,0.98262161,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1473.91528320,504.25570679,1435.68054199,528.36828613,34.52485275,-21.16732025,808.07183838,6.20060539,-0.07632065,1.01660156,0.00000000,0.99310273,0.98216456,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1478.90380859,504.24951172,1440.76257324,528.39996338,34.80921555,-21.16836929,808.11694336,6.20117760,-0.07501984,1.02801514,0.00000000,0.99309158,0.98199928,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1483.89868164,504.24548340,1445.83947754,528.38793945,35.09385681,-21.17053604,808.15979004,6.20116806,-0.07660675,1.01507568,0.00000000,0.99362987,0.98368400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1488.87817383,504.21807861,1450.90124512,528.38763428,35.37766266,-21.17302132,808.20233154,6.20148849,-0.07526207,1.03320312,0.00000000,0.99421591,0.98515248,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1493.86499023,504.21884155,1455.94567871,528.37780762,35.66169739,-21.17487144,808.24029541,6.20133591,-0.07625389,1.02990723,0.00000000,0.99435991,0.98558331,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
930.43609619,509.26968384,890.68231201,531.82666016,3.75975060,-20.74551773,803.53118896,6.20366859,-0.07574654,0.99896240,0.00000000,0.99040300,0.96098334,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
935.43304443,509.27587891,895.58203125,531.83367920,4.04078150,-20.74658394,803.56329346,6.20416260,-0.07568169,0.99615479,0.00000000,0.99044812,0.96033376,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
