Left_x,Left_y,Right_x,Right_y,X,Y,Z,u,v,w,r1r2 ZNCC,r1t1 ZNCC,r1t2 ZNCC,exx,eyy,ezz,exy,eyz,ezx,
1804.95434570,584.87939453,1761.48547363,610.86987305,53.31180573,-16.63534737,808.70111084,31.01909256,-0.41594887,5.09332275,0.00000000,0.98221570,0.98943996,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1809.89892578,584.89666748,1766.61694336,610.90142822,53.59531021,-16.63577461,808.74957275,31.01980019,-0.41514969,5.08923340,0.00000000,0.98294824,0.99009490,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1814.85070801,584.91210938,1771.71850586,610.93450928,53.87880325,-16.63608742,808.79113770,31.02091408,-0.41470528,5.09448242,0.00000000,0.98216850,0.98972791,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1819.76318359,584.92736816,1776.79003906,610.96746826,54.16018295,-16.63642502,808.83410645,31.01974297,-0.41292191,5.09539795,0.00000000,0.98205447,0.99030405,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1824.68603516,584.92651367,1781.86169434,610.98236084,54.44205093,-16.63768959,808.87493896,31.01926041,-0.41329956,5.10290527,0.00000000,0.98083097,0.98976398,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1829.63403320,584.90814209,1786.97924805,610.99053955,54.72561264,-16.63970947,808.91943359,31.01998901,-0.41343307,5.09820557,0.00000000,0.97872019,0.98928660,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1834.58618164,584.90429688,1792.06457520,610.96990967,55.00896835,-16.64200020,808.95721436,31.02111626,-0.41310120,5.10760498,0.00000000,0.97829521,0.98934162,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1839.54248047,584.91522217,1797.10253906,611.03149414,55.29196548,-16.64139557,808.98547363,31.02156639,-0.41298485,5.09973145,0.00000000,0.97589844,0.98774183,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1844.47045898,584.90203857,1802.24499512,611.09002686,55.57501221,-16.64199257,809.03735352,31.02151299,-0.41279984,5.09783936,0.00000000,0.97372127,0.98741060,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1849.37695312,584.89428711,1807.27563477,611.12353516,55.85571671,-16.64282608,809.07275391,31.01954651,-0.41302109,5.09460449,0.00000000,0.97336042,0.98709971,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1854.31152344,584.88891602,1812.35681152,611.11853027,56.13830185,-16.64474869,809.11212158,31.01940346,-0.41369438,5.09411621,0.00000000,0.97204781,0.98789150,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1859.23498535,584.88684082,1817.44335938,611.13665771,56.42048264,-16.64598083,809.15423584,31.01865005,-0.41442108,5.09136963,0.00000000,0.97315532,0.98870331,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1864.16503906,584.89453125,1822.53503418,611.17907715,56.70304108,-16.64624786,809.19592285,31.01875877,-0.41362381,5.10394287,0.00000000,0.97311509,0.98857003,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1869.12060547,584.90307617,1827.68994141,611.18664551,56.98752594,-16.64759636,809.24438477,31.02012825,-0.41394806,5.10382080,0.00000000,0.97418696,0.98858935,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1874.06408691,584.89990234,1832.75085449,611.20404053,57.27030945,-16.64871979,809.27777100,31.02012062,-0.41449356,5.09973145,0.00000000,0.97328025,0.98882890,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1879.01293945,584.89410400,1837.91137695,611.26507568,57.55463791,-16.64900970,809.32781982,31.02161598,-0.41448593,5.11212158,0.00000000,0.97258860,0.98833549,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1883.92114258,584.87866211,1842.99304199,611.28314209,57.83615875,-16.65063477,809.37084961,31.02017784,-0.41396141,5.11370850,0.00000000,0.97206050,0.98870420,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1888.85839844,584.89868164,1848.07067871,611.30981445,58.11891556,-16.65090752,809.40783691,31.01968765,-0.41431427,5.10296631,0.00000000,0.96993077,0.98773521,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1893.82287598,584.90191650,1853.17004395,611.25756836,58.40313721,-16.65384865,809.44378662,31.02071190,-0.41646576,5.09320068,0.00000000,0.97009975,0.98629135,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1898.75415039,584.89013672,1858.27758789,611.35577393,58.68608093,-16.65313148,809.48663330,31.02094650,-0.41552353,5.10583496,0.00000000,0.97126222,0.98859978,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1903.69580078,584.88732910,1863.36767578,611.34002686,58.96921921,-16.65525436,809.52459717,31.02082634,-0.41562271,5.09759521,0.00000000,0.96927851,0.98805022,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1908.65319824,584.85632324,1868.50195312,611.33587646,59.25365067,-16.65794563,809.56732178,31.02213097,-0.41703606,5.09936523,0.00000000,0.96788931,0.98753917,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1913.61218262,584.82250977,1873.66455078,611.34454346,59.53854752,-16.66044426,809.61468506,31.02364922,-0.41741371,5.09918213,0.00000000,0.96542645,0.98698980,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1918.54943848,584.81402588,1878.78100586,611.36425781,59.82189941,-16.66182709,809.65753174,31.02358437,-0.41762924,5.09484863,0.00000000,0.96327811,0.98669362,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1923.46325684,584.84997559,1883.82690430,611.40344238,60.10329819,-16.66124153,809.69171143,31.02193260,-0.41644478,5.09332275,0.00000000,0.95959038,0.98684239,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1928.41015625,584.84637451,1888.95410156,611.39990234,60.38722610,-16.66313553,809.73443604,31.02283287,-0.41647530,5.10101318,0.00000000,0.96249211,0.98746198,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1371.14733887,590.08215332,1318.78015137,613.97375488,28.59801102,-16.25437927,805.03820801,31.03527451,-0.40140438,5.06164551,0.00000000,0.97272742,0.97309881,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1376.07678223,590.05834961,1323.61682129,613.98370361,28.87649727,-16.25595284,805.05340576,31.03414536,-0.40160656,5.03802490,0.00000000,0.97464699,0.97910637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1380.97167969,590.04956055,1328.61950684,613.96777344,29.15434265,-16.25848389,805.10479736,31.03236961,-0.40258121,5.03967285,0.00000000,0.97263187,0.97696781,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1385.88842773,590.06439209,1333.76245117,614.00152588,29.43426132,-16.25934792,805.17773438,31.03261948,-0.40202904,5.06787109,0.00000000,0.97453970,0.97426277,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1390.86743164,590.05621338,1338.57824707,614.01043701,29.71512794,-16.26028061,805.17987061,31.03378487,-0.40198231,5.01635742,0.00000000,0.96877670,0.97553396,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1395.71240234,590.06347656,1343.64624023,614.03295898,29.99102402,-16.26163673,805.25134277,31.02994728,-0.40176296,5.03936768,0.00000000,0.97217506,0.97632414,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1400.59570312,590.03619385,1348.63061523,614.08630371,30.26833153,-16.26269722,805.30047607,31.02745819,-0.40246582,5.04364014,0.00000000,0.97195882,0.97632790,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1405.51342773,590.02618408,1353.53991699,614.14343262,30.54685402,-16.26281166,805.32971191,31.02613258,-0.40301609,5.04541016,0.00000000,0.97139555,0.97480434,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1410.58020020,590.01617432,1358.52600098,614.16241455,30.83331490,-16.26379967,805.34661865,31.03273773,-0.40349960,5.02764893,0.00000000,0.96825457,0.97369403,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1415.42382812,590.03118896,1363.42834473,614.18548584,31.10811615,-16.26436234,805.38739014,31.02767944,-0.40311718,5.06384277,0.00000000,0.97049254,0.97399670,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1420.37695312,590.06390381,1368.40063477,614.23443604,31.38887215,-16.26359367,805.42144775,31.02851486,-0.40151310,5.02673340,0.00000000,0.96717602,0.97323346,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1425.27221680,590.05743408,1373.41748047,614.24761963,31.66709709,-16.26525688,805.47351074,31.02680397,-0.40205669,5.03619385,0.00000000,0.96599030,0.97400248,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1430.21752930,590.02917480,1378.36010742,614.24011230,31.94729424,-16.26771164,805.50299072,31.02705193,-0.40280247,5.02954102,0.00000000,0.96521229,0.97345936,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1435.11865234,590.04211426,1383.35485840,614.27673340,32.22570801,-16.26807022,805.54968262,31.02545166,-0.40217304,5.02697754,0.00000000,0.96561319,0.97414142,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1440.02087402,590.03710938,1388.19836426,614.30780029,32.50309753,-16.26857948,805.56835938,31.02281761,-0.40192890,5.01171875,0.00000000,0.96759188,0.97471482,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1444.90917969,590.02032471,1393.34033203,614.32873535,32.78202057,-16.27073479,805.64355469,31.02170181,-0.40312576,5.05566406,0.00000000,0.96812403,0.97623205,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1449.91906738,590.02661133,1398.16772461,614.31353760,33.06459808,-16.27184486,805.64007568,31.02418709,-0.40351677,5.01245117,0.00000000,0.96927536,0.97713208,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1454.85766602,590.02227783,1403.36950684,614.38397217,33.34653091,-16.27229691,805.71685791,31.02599144,-0.40370178,5.05041504,0.00000000,0.96746266,0.97682619,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1459.78540039,590.02777100,1408.21594238,614.35809326,33.62522888,-16.27403259,805.73089600,31.02451324,-0.40448475,5.01715088,0.00000000,0.97026092,0.97662860,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1464.76330566,590.03210449,1413.24450684,614.40582275,33.90782166,-16.27417946,805.76892090,31.02689171,-0.40468216,5.01251221,0.00000000,0.97424513,0.97787601,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1469.71704102,590.02429199,1418.30383301,614.43316650,34.18948364,-16.27541351,805.81652832,31.02834511,-0.40520096,5.02313232,0.00000000,0.97446322,0.97828007,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1474.65576172,590.02972412,1423.28320312,614.44927979,34.46981049,-16.27636528,805.85217285,31.02845192,-0.40456963,5.02197266,0.00000000,0.97425640,0.97592276,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1479.56066895,590.00329590,1428.39270020,614.47937012,34.74954224,-16.27835274,805.91705322,31.02793121,-0.40539932,5.05078125,0.00000000,0.97388929,0.97662765,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1484.40429688,589.98498535,1433.18505859,614.41217041,35.02376938,-16.28197861,805.93505859,31.02191544,-0.40784073,5.03991699,0.00000000,0.97024083,0.97377914,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1489.38110352,589.96820068,1438.41723633,614.49127197,35.30806351,-16.28249741,806.00909424,31.02577019,-0.40638351,5.05230713,0.00000000,0.96906632,0.97245210,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1494.28283691,589.97558594,1443.37683105,614.50781250,35.58652115,-16.28341675,806.04681396,31.02392960,-0.40698242,5.06451416,0.00000000,0.96610296,0.97187001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1499.19213867,589.96166992,1448.22229004,614.49249268,35.86443710,-16.28542709,806.06225586,31.02144814,-0.40839577,5.04101562,0.00000000,0.96308768,0.96760452,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
