Left_x,Left_y,Right_x,Right_y,X,Y,Z,u,v,w,r1r2 ZNCC,r1t1 ZNCC,r1t2 ZNCC,exx,eyy,ezz,exy,eyz,ezx,
1832.44042969,499.70269775,1805.90185547,524.87841797,55.07370758,-21.53033638,811.68212891,37.23703384,-0.48873329,6.14361572,0.00000000,0.97241110,0.98586756,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1837.38525391,499.70037842,1811.02978516,524.84411621,55.35819244,-21.53315735,811.72875977,37.23840714,-0.48950386,6.13769531,0.00000000,0.97210699,0.98800641,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1842.29614258,499.69107056,1816.13500977,524.86230469,55.64092255,-21.53474045,811.77697754,37.23830414,-0.48942184,6.14727783,0.00000000,0.97010583,0.98603046,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1847.25317383,499.67956543,1821.15979004,524.83459473,55.92470551,-21.53711891,811.80224609,37.23926544,-0.49006462,6.13562012,0.00000000,0.96830106,0.98615772,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1852.20434570,499.68487549,1826.23901367,524.80517578,56.20890808,-21.53932953,811.83831787,37.24055481,-0.49213982,6.13342285,0.00000000,0.96825963,0.98812968,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1857.11840820,499.69985962,1831.37084961,524.88470459,56.49217987,-21.53858948,811.89025879,37.24043274,-0.48936081,6.12719727,0.00000000,0.96612120,0.98667681,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1861.97521973,499.68566895,1836.29223633,524.85577393,56.77022171,-21.54103088,811.91406250,37.23574448,-0.49106789,6.12255859,0.00000000,0.96176434,0.98653221,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1866.92028809,499.68029785,1841.36853027,524.85943604,57.05416870,-21.54261398,811.95007324,37.23669434,-0.49043655,6.11926270,0.00000000,0.96035731,0.98759151,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1871.84277344,499.70422363,1846.49072266,524.89440918,57.33771515,-21.54277992,811.99829102,37.23702240,-0.48962593,6.12158203,0.00000000,0.96134359,0.98822910,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1876.76220703,499.68032837,1851.36975098,524.87298584,57.61800766,-21.54481888,812.00262451,37.23429489,-0.49019814,6.08898926,0.00000000,0.96170676,0.98892218,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1881.70422363,499.67144775,1856.59985352,524.94824219,57.90386200,-21.54516983,812.06634521,37.23682022,-0.48873520,6.10461426,0.00000000,0.96161771,0.98682779,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1886.64794922,499.66165161,1861.66247559,524.88439941,58.18759155,-21.54870033,812.09942627,37.23746490,-0.49160194,6.10113525,0.00000000,0.95955932,0.98842847,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1891.56335449,499.65664673,1866.79858398,524.90093994,58.47107315,-21.55027771,812.15063477,37.23789215,-0.49068260,6.11682129,0.00000000,0.95980275,0.98851818,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1896.47412109,499.63079834,1871.90197754,524.89306641,58.75393295,-21.55300331,812.19653320,37.23741913,-0.49159241,6.11846924,0.00000000,0.95645976,0.98866808,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1901.40734863,499.63403320,1876.99145508,524.89477539,59.03761292,-21.55447197,812.23571777,37.23785400,-0.49091911,6.11761475,0.00000000,0.95673609,0.98851943,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1906.32885742,499.62707520,1882.03540039,524.89678955,59.32018661,-21.55606651,812.26861572,37.23689651,-0.49145699,6.10205078,0.00000000,0.95513159,0.98770899,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1911.22753906,499.61474609,1887.12939453,524.91613770,59.60244751,-21.55763817,812.31439209,37.23559952,-0.49153137,6.09942627,0.00000000,0.95377237,0.98745942,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1916.18750000,499.61361694,1892.22631836,524.94354248,59.88743591,-21.55841637,812.34954834,37.23765945,-0.49136353,6.10998535,0.00000000,0.95055479,0.98702902,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1921.10034180,499.61639404,1897.35473633,524.92034912,60.17078400,-21.56083870,812.39886475,37.23738861,-0.49255943,6.11138916,0.00000000,0.95417392,0.98733985,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1926.01831055,499.60955811,1902.32019043,524.95507812,60.45219803,-21.56115913,812.41729736,37.23545456,-0.49203110,6.09265137,0.00000000,0.95596772,0.98940492,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1930.95336914,499.63549805,1907.35192871,524.96923828,60.73523331,-21.56134415,812.44470215,37.23507690,-0.49094391,6.08160400,0.00000000,0.95691049,0.98933506,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1935.86572266,499.62631226,1912.54467773,524.99725342,61.01949692,-21.56294060,812.50506592,37.23597717,-0.49022293,6.10540771,0.00000000,0.95774502,0.98934197,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1940.82031250,499.62222290,1917.60205078,525.00897217,61.30376053,-21.56406784,812.53314209,37.23684692,-0.49556160,6.10076904,0.00000000,0.96069854,0.99083972,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1945.71313477,499.61419678,1922.73437500,525.03289795,61.58638000,-21.56555367,812.58569336,37.23565292,-0.48980713,6.10113525,0.00000000,0.96173167,0.99018097,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1950.62304688,499.61206055,1927.86230469,525.10925293,61.86972046,-21.56530380,812.63415527,37.23517227,-0.48857498,6.10211182,0.00000000,0.96335161,0.99041927,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1955.58325195,499.64169312,1933.03881836,525.17669678,62.15591049,-21.56439781,812.68231201,37.23787689,-0.48690796,6.11474609,0.00000000,0.96427298,0.98974186,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1960.47595215,499.61724854,1938.13366699,525.19329834,62.43806458,-21.56637764,812.72753906,37.23597717,-0.48814964,6.10748291,0.00000000,0.96360230,0.99001408,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1965.41992188,499.64190674,1943.16186523,525.20928955,62.72149658,-21.56646347,812.75146484,37.23584366,-0.48657227,6.09497070,0.00000000,0.96024269,0.98943031,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1970.31481934,499.66223145,1948.20349121,525.17443848,63.00299072,-21.56836128,812.78656006,37.23360062,-0.48828888,6.09002686,0.00000000,0.96129674,0.98983932,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1975.21435547,499.65866089,1953.28686523,525.18267822,63.28529739,-21.56988907,812.82806396,37.23216248,-0.48807716,6.09136963,0.00000000,0.96222591,0.99018002,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1980.20312500,499.64151001,1958.42871094,525.20135498,63.57228470,-21.57138443,812.86383057,37.23546219,-0.48900414,6.09039307,0.00000000,0.96156299,0.99000520,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1985.15380859,499.62051392,1963.54223633,525.21032715,63.85723495,-21.57329369,812.90124512,37.23643494,-0.49028587,6.08312988,0.00000000,0.96042430,0.98831791,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1990.09399414,499.62817383,1968.68383789,525.29467773,64.14218140,-21.57243919,812.94531250,37.23757172,-0.48773003,6.08801270,0.00000000,0.95785534,0.98804981,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1995.00329590,499.62271118,1973.91479492,525.29187012,64.42706299,-21.57492256,813.01110840,37.23845291,-0.48803139,6.10980225,0.00000000,0.95549333,0.98701465,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1999.96630859,499.62664795,1979.05444336,525.18927002,64.71291351,-21.57930565,813.05084229,37.24037933,-0.49072838,6.10882568,0.00000000,0.95803136,0.98628616,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
2004.92260742,499.63543701,1984.05712891,525.14569092,64.99652100,-21.58131218,813.06658936,37.24103546,-0.49014664,6.11236572,0.00000000,0.95252806,0.98667198,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
2009.79345703,499.60671997,1989.00939941,525.17352295,65.27578735,-21.58251572,813.08819580,37.23618698,-0.49154091,6.09051514,0.00000000,0.95159411,0.98477793,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
2014.74316406,499.59298706,1994.13427734,525.19805908,65.56092834,-21.58381081,813.12677002,37.23667908,-0.49281120,6.07153320,0.00000000,0.94950867,0.98653412,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
2019.64160156,499.52111816,1999.25830078,525.16479492,65.84387207,-21.58858681,813.17413330,37.23583221,-0.49523735,6.08520508,0.00000000,0.95005077,0.98417932,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
2024.56140137,499.55767822,2004.39184570,525.25958252,66.12789917,-21.58664131,813.21936035,37.23521042,-0.49271202,6.07464600,0.00000000,0.95365793,0.98699903,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
2029.51098633,499.56729126,2009.64648438,525.29699707,66.41497803,-21.58747482,813.28100586,37.23880386,-0.48971558,6.11187744,0.00000000,0.95494169,0.98353189,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
2034.42822266,499.58218384,2014.71215820,525.25897217,66.69787598,-21.58956909,813.31433105,37.23751450,-0.49095154,6.10394287,0.00000000,0.95497561,0.98603231,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1478.41552734,504.65701294,1442.89038086,528.78735352,34.80207825,-21.15729141,808.59338379,37.24599457,-0.48752022,6.06115723,0.00000000,0.94553566,0.96947122,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
1483.35498047,504.66757202,1447.99011230,528.79254150,35.08435059,-21.15888977,808.65026855,37.24773026,-0.48798752,6.08312988,0.00000000,0.94576567,0.96589994,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
