x,y,u,v,u0,v0,ZNCC,iteration,convergence,feature,exx,eyy,exy,subset_rx,subset_ry,
1035.00000000,745.00000000,342.61526489,-4.20077515,342.31344604,-4.23716164,0.98900956,2.00000000,1.00000000,29.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1040.00000000,745.00000000,342.55172729,-4.20644331,342.43951416,-4.21929502,0.98904783,2.00000000,1.00000000,27.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1045.00000000,745.00000000,342.48907471,-4.19597673,342.39953613,-4.15843868,0.98869509,2.00000000,1.00000000,27.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1050.00000000,745.00000000,342.46752930,-4.19072628,342.35174561,-4.11625051,0.98710167,2.00000000,1.00000000,29.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1055.00000000,745.00000000,342.42773438,-4.18843174,342.26098633,-4.11984777,0.98655045,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1060.00000000,745.00000000,342.39465332,-4.18352652,342.24429321,-4.13350487,0.98697889,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1065.00000000,745.00000000,342.35977173,-4.16957569,342.17596436,-4.12656116,0.98608214,2.00000000,1.00000000,27.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1070.00000000,745.00000000,342.33117676,-4.17898417,342.15362549,-4.13966703,0.98515445,2.00000000,1.00000000,25.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1075.00000000,745.00000000,342.25692749,-4.18302393,342.14324951,-4.16308880,0.98440027,2.00000000,1.00000000,26.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1080.00000000,745.00000000,342.19580078,-4.19110870,342.09695435,-4.14144182,0.98438156,2.00000000,1.00000000,23.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1085.00000000,745.00000000,342.16989136,-4.21384573,342.06222534,-4.15174484,0.98289353,2.00000000,1.00000000,19.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1090.00000000,745.00000000,342.13763428,-4.23079777,342.00405884,-4.18557024,0.98357075,2.00000000,1.00000000,15.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1095.00000000,745.00000000,342.08770752,-4.24159431,341.92315674,-4.14651299,0.98488444,2.00000000,1.00000000,15.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1100.00000000,745.00000000,342.03430176,-4.25110865,341.79025269,-4.16465569,0.98506778,2.00000000,1.00000000,15.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1105.00000000,745.00000000,341.97155762,-4.22761106,341.75659180,-4.15757036,0.98446035,2.00000000,1.00000000,18.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1110.00000000,745.00000000,341.94070435,-4.22822142,341.73202515,-4.17520809,0.98523748,2.00000000,1.00000000,22.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1115.00000000,745.00000000,341.87646484,-4.22365046,341.66040039,-4.20783377,0.98612607,2.00000000,1.00000000,25.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1120.00000000,745.00000000,341.80941772,-4.21403790,341.62445068,-4.22598553,0.98681921,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1125.00000000,745.00000000,341.77471924,-4.21134472,341.61187744,-4.17319155,0.98756188,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1130.00000000,745.00000000,341.74035645,-4.21003819,341.53466797,-4.23395538,0.98745054,2.00000000,1.00000000,29.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1135.00000000,745.00000000,341.70135498,-4.21614933,341.41564941,-4.30457020,0.98746359,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1140.00000000,745.00000000,341.66772461,-4.22085428,341.41207886,-4.29312754,0.98737478,2.00000000,1.00000000,28.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1145.00000000,745.00000000,341.64089966,-4.20624208,341.52099609,-4.32671118,0.98819220,2.00000000,1.00000000,29.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1150.00000000,745.00000000,341.59143066,-4.20720005,341.49087524,-4.21667194,0.98905766,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1155.00000000,745.00000000,341.54165649,-4.20381737,341.48718262,-4.22877169,0.98846471,2.00000000,1.00000000,29.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1160.00000000,745.00000000,341.49700928,-4.19887972,341.45300293,-4.16876125,0.98767126,2.00000000,1.00000000,29.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1165.00000000,745.00000000,341.43826294,-4.20708132,341.41738892,-4.16707373,0.98724973,2.00000000,1.00000000,29.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1170.00000000,745.00000000,341.39559937,-4.20463800,341.43695068,-4.13116217,0.98747057,2.00000000,1.00000000,28.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1175.00000000,745.00000000,341.35388184,-4.20947504,341.31631470,-4.12894917,0.98705131,2.00000000,1.00000000,24.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1180.00000000,745.00000000,341.30630493,-4.20504332,341.32333374,-4.10743570,0.98646063,2.00000000,1.00000000,29.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1185.00000000,745.00000000,341.27563477,-4.21097803,341.23324585,-4.13621092,0.98611957,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1190.00000000,745.00000000,341.23962402,-4.20612335,341.20812988,-4.12521505,0.98487782,2.00000000,1.00000000,29.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1195.00000000,745.00000000,341.20162964,-4.20944977,341.12002563,-4.14389086,0.98471761,2.00000000,1.00000000,29.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1200.00000000,745.00000000,341.15368652,-4.21272612,341.07412720,-4.14633799,0.98598474,2.00000000,1.00000000,28.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1205.00000000,745.00000000,341.10311890,-4.22331572,340.97930908,-4.14053869,0.98610550,2.00000000,1.00000000,28.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1210.00000000,745.00000000,341.06158447,-4.23283672,340.97256470,-4.19844770,0.98719478,1.00000000,1.00000000,29.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1215.00000000,745.00000000,340.97924805,-4.24416924,340.89440918,-4.24937153,0.98742270,2.00000000,1.00000000,28.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1220.00000000,745.00000000,340.92691040,-4.24026966,340.72424316,-4.15488815,0.98765635,2.00000000,1.00000000,29.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1225.00000000,745.00000000,340.88928223,-4.24595690,340.83825684,-4.25609732,0.98802668,2.00000000,1.00000000,29.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1230.00000000,745.00000000,340.83401489,-4.24292183,340.74047852,-4.16434145,0.98883522,2.00000000,1.00000000,28.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1235.00000000,745.00000000,340.78646851,-4.22777987,340.76101685,-4.24860573,0.98920083,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1240.00000000,745.00000000,340.75900269,-4.21581650,340.61621094,-4.18079805,0.98860407,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1245.00000000,745.00000000,340.72073364,-4.21816683,340.69784546,-4.16210032,0.98758233,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1250.00000000,745.00000000,340.66452026,-4.21606255,340.89138794,-4.10402679,0.98761076,2.00000000,1.00000000,9.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1255.00000000,745.00000000,340.60998535,-4.22268486,340.58276367,-4.11425638,0.98694730,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1260.00000000,745.00000000,340.55767822,-4.22370768,340.49627686,-4.15108681,0.98711973,2.00000000,1.00000000,29.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1265.00000000,745.00000000,340.52178955,-4.23301172,340.44735718,-4.06977415,0.98731232,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1270.00000000,745.00000000,340.48159790,-4.22409296,340.42770386,-4.08837175,0.98684084,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1275.00000000,745.00000000,340.43640137,-4.22731018,340.39096069,-3.97385406,0.98678172,2.00000000,1.00000000,18.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1280.00000000,745.00000000,340.41293335,-4.23747349,340.37350464,-4.09034586,0.98637593,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1285.00000000,745.00000000,340.38162231,-4.24374771,340.33703613,-4.12031746,0.98611230,2.00000000,1.00000000,29.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1290.00000000,745.00000000,340.32522583,-4.24752331,340.36816406,-4.17685556,0.98619491,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1295.00000000,745.00000000,340.28848267,-4.25693321,340.39794922,-4.17614222,0.98512268,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1300.00000000,745.00000000,340.23062134,-4.24035120,340.24923706,-4.09844065,0.98480487,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1305.00000000,745.00000000,340.18109131,-4.22784996,340.21014404,-4.12280607,0.98564970,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1310.00000000,745.00000000,340.10961914,-4.20713806,340.16119385,-4.09910250,0.98586452,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1315.00000000,745.00000000,340.03201294,-4.18787432,340.14614868,-4.06966686,0.98512185,2.00000000,1.00000000,25.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1320.00000000,745.00000000,340.00665283,-4.19674826,339.97708130,-4.14081430,0.98546183,2.00000000,1.00000000,28.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1325.00000000,745.00000000,339.98013306,-4.20289040,339.97058105,-4.18686104,0.98522639,2.00000000,1.00000000,28.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1330.00000000,745.00000000,339.93569946,-4.20857382,339.93481445,-4.20269585,0.98586005,1.00000000,1.00000000,28.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1335.00000000,745.00000000,339.93878174,-4.21232414,339.84832764,-4.15947580,0.98569423,1.00000000,1.00000000,28.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1340.00000000,745.00000000,339.85375977,-4.22289276,339.83786011,-4.13251448,0.98499364,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1345.00000000,745.00000000,339.79611206,-4.20631838,339.76107788,-4.14913750,0.98405665,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1350.00000000,745.00000000,339.73193359,-4.18081188,339.70867920,-4.06192541,0.98291492,2.00000000,1.00000000,25.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1355.00000000,745.00000000,339.65493774,-4.20341492,339.68786621,-4.15401649,0.98278898,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1360.00000000,745.00000000,339.61398315,-4.21307707,339.69186401,-4.10216331,0.98403835,2.00000000,1.00000000,28.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1365.00000000,745.00000000,339.56732178,-4.22421169,339.66793823,-4.15349722,0.98399878,2.00000000,1.00000000,26.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1370.00000000,745.00000000,339.58923340,-4.23176146,339.59521484,-4.11390448,0.98438597,2.00000000,1.00000000,28.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1375.00000000,745.00000000,339.51406860,-4.22255611,339.57205200,-4.19795179,0.98241127,2.00000000,1.00000000,29.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1380.00000000,745.00000000,339.45010376,-4.23031569,339.46304321,-4.21567965,0.98293388,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1385.00000000,745.00000000,339.49502563,-4.22704649,339.43698120,-4.15808582,0.98502707,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1390.00000000,745.00000000,339.52084351,-4.19256496,339.38140869,-4.10539722,0.98562837,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1395.00000000,745.00000000,339.40777588,-4.18166590,339.29049683,-4.05413914,0.98581034,2.00000000,1.00000000,28.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1400.00000000,745.00000000,339.39089966,-4.17578125,339.39889526,-3.95069361,0.98525470,2.00000000,1.00000000,24.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1405.00000000,745.00000000,339.28936768,-4.17108679,339.33489990,-3.96935534,0.98392594,2.00000000,1.00000000,25.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1410.00000000,745.00000000,339.19445801,-4.13772440,339.30014038,-4.01003981,0.98378402,2.00000000,1.00000000,23.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1415.00000000,745.00000000,339.09848022,-4.12443924,339.23486328,-4.04431725,0.98421139,2.00000000,1.00000000,29.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1420.00000000,745.00000000,339.05166626,-4.15009069,339.16027832,-4.12147474,0.98527354,1.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1425.00000000,745.00000000,339.02175903,-4.14791727,339.12182617,-4.13498735,0.98285908,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1430.00000000,745.00000000,339.05502319,-4.11680412,339.01782227,-4.18825436,0.98313719,1.00000000,1.00000000,29.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1435.00000000,745.00000000,339.00363159,-4.09292746,339.05603027,-4.29449415,0.98223108,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1440.00000000,745.00000000,338.95190430,-4.11743689,338.96868896,-4.35887146,0.98089516,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1445.00000000,745.00000000,338.76693726,-4.11943054,338.92614746,-4.37219238,0.98190916,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1450.00000000,745.00000000,338.80068970,-4.14888334,338.88272095,-4.32768345,0.98146051,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1455.00000000,745.00000000,338.61770630,-4.20022488,338.82922363,-4.29458761,0.98208457,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1460.00000000,745.00000000,338.54479980,-4.22323513,338.80715942,-4.23593712,0.97780693,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1465.00000000,745.00000000,338.58581543,-4.20817280,338.76284790,-4.26546001,0.98075855,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1470.00000000,745.00000000,338.62890625,-4.16433954,338.65704346,-4.17677784,0.97862577,1.00000000,1.00000000,29.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1475.00000000,745.00000000,338.56188965,-4.11385584,338.56872559,-4.27755404,0.97798139,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1480.00000000,745.00000000,338.59899902,-4.17272854,338.54473877,-4.30534267,0.98023832,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
890.00000000,750.00000000,343.89468384,-4.23744345,343.82598877,-4.18311167,0.98450422,1.00000000,1.00000000,26.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
895.00000000,750.00000000,343.83621216,-4.24886322,343.81405640,-4.20173931,0.98400360,2.00000000,1.00000000,29.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
900.00000000,750.00000000,343.82604980,-4.25449705,343.80603027,-4.22058344,0.98301834,1.00000000,1.00000000,20.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
905.00000000,750.00000000,343.76907349,-4.25154257,343.72665405,-4.24406862,0.98480922,2.00000000,1.00000000,21.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
910.00000000,750.00000000,343.70373535,-4.24861193,343.63198853,-4.23751450,0.98546523,2.00000000,1.00000000,26.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
915.00000000,750.00000000,343.64056396,-4.26282787,343.61474609,-4.05467081,0.98541415,2.00000000,1.00000000,19.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
920.00000000,750.00000000,343.61120605,-4.27412510,343.56494141,-4.19420910,0.98632199,2.00000000,1.00000000,26.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
925.00000000,750.00000000,343.57244873,-4.27171278,343.60501099,-4.22549152,0.98648220,2.00000000,1.00000000,22.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
930.00000000,750.00000000,343.50265503,-4.26582003,343.51492310,-4.21864033,0.98688924,2.00000000,1.00000000,25.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
935.00000000,750.00000000,343.47436523,-4.25987244,343.47793579,-4.23827696,0.98559082,2.00000000,1.00000000,20.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
940.00000000,750.00000000,343.43365479,-4.25404930,343.42279053,-4.27223444,0.98581815,2.00000000,1.00000000,23.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
