x,y,u,v,u0,v0,ZNCC,iteration,convergence,feature,exx,eyy,exy,subset_rx,subset_ry,
1225.00000000,745.00000000,227.66526794,-2.86596060,227.82937622,-2.83093882,0.99450421,2.00000000,1.00000000,26.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1230.00000000,745.00000000,227.62339783,-2.86556768,227.66055298,-2.82683420,0.99493748,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1235.00000000,745.00000000,227.60021973,-2.86491752,227.68241882,-2.79013681,0.99503708,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1240.00000000,745.00000000,227.58375549,-2.85259581,227.59686279,-2.81971502,0.99491858,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1245.00000000,745.00000000,227.56156921,-2.85103106,227.58348083,-2.82942343,0.99432552,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1250.00000000,745.00000000,227.52513123,-2.84650874,227.61625671,-2.89329576,0.99418318,2.00000000,1.00000000,26.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1255.00000000,745.00000000,227.48753357,-2.84319639,227.51841736,-2.78594899,0.99391091,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1260.00000000,745.00000000,227.44732666,-2.84227157,227.51141357,-2.87818813,0.99401385,2.00000000,1.00000000,28.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1265.00000000,745.00000000,227.42604065,-2.84691763,227.42407227,-2.83926082,0.99352521,1.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1270.00000000,745.00000000,227.40747070,-2.85213685,227.41166687,-2.80883741,0.99397141,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1275.00000000,745.00000000,227.37568665,-2.85343981,227.43237305,-2.82839918,0.99399078,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1280.00000000,745.00000000,227.35769653,-2.85957909,227.38195801,-2.80735898,0.99382150,2.00000000,1.00000000,23.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1285.00000000,745.00000000,227.33700562,-2.86195064,227.36848450,-2.85541415,0.99350840,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1290.00000000,745.00000000,227.31253052,-2.86353183,227.37669373,-2.91848421,0.99378139,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1295.00000000,745.00000000,227.28573608,-2.86962676,227.25541687,-2.90017891,0.99338770,2.00000000,1.00000000,29.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1300.00000000,745.00000000,227.25125122,-2.86154175,227.22300720,-2.88833570,0.99339873,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1305.00000000,745.00000000,227.21379089,-2.85965490,227.24697876,-2.91644001,0.99359220,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1310.00000000,745.00000000,227.16950989,-2.85234046,227.22401428,-2.90002251,0.99381030,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1315.00000000,745.00000000,227.11410522,-2.84869814,227.17156982,-2.89234638,0.99350613,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1320.00000000,745.00000000,227.09025574,-2.85859346,227.06867981,-2.89642191,0.99347103,1.00000000,1.00000000,29.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1325.00000000,745.00000000,227.06579590,-2.86036444,227.01333618,-2.88423228,0.99334067,1.00000000,1.00000000,28.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1330.00000000,745.00000000,227.04124451,-2.86344862,227.03067017,-2.89091015,0.99337912,1.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1335.00000000,745.00000000,227.01550293,-2.87205172,227.01179504,-2.76311707,0.99315512,2.00000000,1.00000000,29.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1340.00000000,745.00000000,226.97093201,-2.87219667,226.96746826,-2.83986163,0.99253362,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1345.00000000,745.00000000,226.93322754,-2.86726475,226.89750671,-2.72451663,0.99207360,2.00000000,1.00000000,29.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
1350.00000000,745.00000000,226.89385986,-2.86262178,226.95768738,-2.73279214,0.99158645,2.00000000,1.00000000,28.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
