x,y,u,v,u0,v0,ZNCC,iteration,convergence,feature,exx,eyy,exy,subset_rx,subset_ry,
890.00000000,745.00000000,114.98988342,-1.63955212,114.79519653,-1.60133004,0.99119848,2.00000000,1.00000000,22.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
895.00000000,745.00000000,114.97609711,-1.63884711,114.88307953,-1.64711905,0.99089587,2.00000000,1.00000000,22.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
900.00000000,745.00000000,114.96902466,-1.63824451,114.92911530,-1.68331671,0.99070644,2.00000000,1.00000000,20.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
905.00000000,745.00000000,114.94745636,-1.64040101,114.86669159,-1.70469081,0.99202424,2.00000000,1.00000000,24.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
910.00000000,745.00000000,114.92736816,-1.64792633,114.88306427,-1.71874690,0.99239844,2.00000000,1.00000000,24.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
915.00000000,745.00000000,114.90258789,-1.65017617,114.85738373,-1.63419402,0.99233222,2.00000000,1.00000000,27.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
920.00000000,745.00000000,114.88741302,-1.65541446,114.79504395,-1.61734605,0.99271941,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
925.00000000,745.00000000,115.71162415,-2.02320862,115.65737915,-2.43081737,0.37146348,7.00000000,1.00000000,8.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
930.00000000,745.00000000,114.84263611,-1.65716469,114.74325562,-1.61877716,0.99264079,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
935.00000000,745.00000000,114.81557465,-1.65356600,114.62123871,-1.57729089,0.99240279,2.00000000,1.00000000,22.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
940.00000000,745.00000000,114.81658173,-1.64941788,114.74088287,-1.65998912,0.99189931,2.00000000,1.00000000,30.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
945.00000000,745.00000000,114.81236267,-1.65036535,114.86622620,-1.66615653,0.99162513,2.00000000,1.00000000,25.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
950.00000000,745.00000000,114.80294037,-1.64420664,114.83762360,-1.65743458,0.99103922,2.00000000,1.00000000,24.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
955.00000000,745.00000000,114.78614807,-1.63960850,114.79268646,-1.61947548,0.99098158,2.00000000,1.00000000,25.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
960.00000000,745.00000000,114.76464844,-1.64990020,114.84442902,-1.74357438,0.99126118,2.00000000,1.00000000,14.00000000,0.00000000,0.00000000,-314951178789107404630816710566631964672.00000000,0.00000000,0.00000000,
